token_index,valuation
4666.0,64098.72564845238
4670.0,95135.53650599682
4679.0,97426.99444550746
4680.0,76817.72454374548
4681.0,169511.59581703917
4684.0,36298.446231041424
4686.0,98271.32764906931
4689.0,118808.10334744741
4690.0,107518.46845585591
4691.0,30768.68355378509
4692.0,64490.154404017136
4695.0,42831.3624092901
4699.0,88072.67354695732
4700.0,57980.99156941878
4703.0,56855.52964224777
4704.0,63411.32178876922
4711.0,83730.2104027252
4715.0,73425.29182527233
4716.0,237725.79727500508
4719.0,70771.35622405648
4720.0,100818.63916532595
4721.0,60917.34034445655
4722.0,94064.04991575454
4726.0,38869.51302051135
4727.0,50130.145745161644
4729.0,79236.90294654356
4731.0,149934.56477574058
4733.0,69786.530155511
4734.0,75243.21444670709
4739.0,76320.31475581507
4740.0,69603.67036789621
4742.0,67593.94735903495
4743.0,125215.01755443856
4744.0,133271.1479115579
4749.0,66795.83256910482
4750.0,38111.66314837886
4753.0,75369.1909585729
4761.0,60488.80204255152
4764.0,61080.856434541514
4765.0,136943.3725837954
4767.0,45649.381671730036
4770.0,256569.13760655373
4771.0,60041.2951339638
4773.0,98464.04704835363
4775.0,84750.220770536
4776.0,83693.541413237
4777.0,100534.28390155948
4778.0,123307.21086808806
4780.0,47808.03590393656
4783.0,72486.6499445905
4787.0,105557.3236097261
4789.0,53807.856221779904
4792.0,125771.16133702849
4794.0,95286.39418904136
4795.0,167925.5565433437
4796.0,82968.46449351557
4797.0,136020.6611901169
4798.0,94756.33190386968
4799.0,62515.377413301656
4800.0,37134.79899341369
4802.0,73912.00095825453
4803.0,58255.73493931967
4804.0,171398.5600596031
4805.0,53481.20630355093
4806.0,28852.72652074244
4807.0,157121.88270370866
4808.0,121170.89186865046
4810.0,29298.655806443523
4811.0,36791.20767812723
4812.0,60363.64645056383
4813.0,49941.24532659883
4814.0,48603.06331908465
4815.0,35933.43970959393
4816.0,88678.46260761881
4817.0,64775.29653104185
4818.0,61083.92964439742
4821.0,74438.5494745405
4823.0,136044.7722061704
4824.0,64841.5199846302
4826.0,57823.8578795373
4827.0,45701.97764949962
4829.0,110838.45041430494
4831.0,72676.4434362379
4833.0,49729.601375715276
4836.0,20670.250479241327
4838.0,31567.81511585671
4840.0,27874.87552049276
4841.0,65325.50956320111
4842.0,67412.36504310438
4843.0,154954.807575183
4844.0,59821.9846239381
4845.0,42511.83407358475
4847.0,105776.78772558861
4852.0,53077.93744673688
4854.0,61027.85046312235
4855.0,159977.46560654324
4861.0,60503.51374444283
4866.0,49181.71729577791
4867.0,149345.87473807932
4868.0,38670.94328596142
4871.0,56112.98090787911
4872.0,88292.12666083219
4878.0,75768.95921823908
4879.0,44113.479978859345
4880.0,81253.28770522452
4882.0,19213.302948993914
4889.0,73225.2605624581
4890.0,98682.25875898186
4891.0,92497.07895849316
4893.0,74004.07813514076
4894.0,160274.87634954054
4898.0,107060.3211702671
4900.0,24821.462819092183
4901.0,135997.85454326178
4902.0,62390.90999052144
4905.0,33175.091918936945
4906.0,37596.08395301372
4909.0,31785.043173727478
4910.0,65553.69155884464
4911.0,66067.6144661119
4912.0,39230.73727435464
4914.0,175570.49277385933
4915.0,25842.190338209195
4916.0,65838.47981334479
4918.0,36239.61520867379
4920.0,17417.200634769753
4923.0,40307.132721700385
4924.0,168658.67136904114
4926.0,188691.22683189358
4929.0,46430.3958287447
4930.0,70498.68345668812
4931.0,64228.75589533457
4932.0,214823.7784410677
4933.0,67178.50320857091
4940.0,130755.4687154337
4941.0,57830.39152613708
4942.0,26031.312168684577
4943.0,81813.2592922824
4945.0,109637.01821389054
4948.0,86046.40647001713
4950.0,70876.64090208185
4951.0,70921.42086605492
4953.0,166504.63146302453
4955.0,54407.19875212693
4956.0,101878.50471935092
4957.0,69435.17266367965
4960.0,41080.8093934284
4961.0,141485.34943885726
4963.0,51435.5025782553
4965.0,113385.04050331075
4968.0,48019.977426804566
4969.0,40270.15952704631
4971.0,30921.986204582885
4974.0,106275.61799377455
4976.0,51661.60864035071
4977.0,22447.04721272198
4978.0,55160.54208889184
4979.0,172705.35629550912
4982.0,77918.49741763562
4985.0,152051.77795407485
4986.0,61529.024814381424
4988.0,75308.09236060795
4989.0,35820.22151153827
4990.0,48788.09725954916
4991.0,45214.119120593095
4992.0,254886.2356162927
4994.0,58048.55157562746
4995.0,93662.89779162544
4996.0,61465.898885759
4997.0,147261.35342986148
4998.0,68537.23405751442
5002.0,250083.95905351808
5004.0,66705.95409701485
5005.0,50722.13400971827
5010.0,111972.00569827703
5011.0,198792.6520968399
5013.0,57508.28949846361
5014.0,37910.979690585445
5017.0,97252.80634489594
5018.0,38148.02346881058
5020.0,36862.018099250694
5023.0,61783.90013360856
5025.0,90586.41588451155
5026.0,52980.57495257873
5028.0,60674.00203475625
5037.0,134072.94060567376
5038.0,54177.4821464064
5039.0,69343.10991348971
5040.0,90754.52397456826
5041.0,54236.237013575774
5043.0,112782.92629989162
5044.0,81918.34410099918
5046.0,27605.386510255987
5050.0,137776.3721026309
5051.0,99227.9030618716
5054.0,127888.28496761309
5055.0,166163.17724203676
5057.0,136407.55652401684
5058.0,44155.239475733724
5060.0,100463.3421696686
5062.0,78489.03702427333
5063.0,89391.17675010525
5064.0,97996.15646474843
5065.0,76951.8362558841
5067.0,110628.06255633711
5069.0,128547.85783200208
5070.0,81914.85273025575
5071.0,108198.35607078407
5073.0,56520.61474471454
5074.0,58808.515884809545
5075.0,34337.15147313805
5077.0,51059.15413077691
5078.0,33928.27345603274
5080.0,172862.83641989925
5083.0,75578.76688568188
5084.0,51940.903206641895
5086.0,78811.78638302692
5087.0,119886.76741876843
5089.0,78276.72052186885
5090.0,91257.6771982012
5091.0,101431.69052740154
5092.0,93899.87151693518
5093.0,160956.8145885964
5094.0,87612.4515336123
5096.0,66571.083910088
5098.0,58233.22077739208
5101.0,93738.92796951764
5103.0,165110.72832026018
5104.0,149566.09666199848
5105.0,54067.71120671618
5107.0,24807.693959129007
5108.0,183326.27399854432
5116.0,138563.9500921939
5117.0,30407.333396262344
5120.0,82485.09207450114
5122.0,67980.7924776504
5123.0,112170.95179195706
5126.0,82172.62180357374
5128.0,55787.80955084631
5131.0,126188.07585632258
5133.0,73442.2508018729
5137.0,60791.049915229414
5140.0,72902.77085450814
5142.0,162148.41370110348
5144.0,127034.74718369797
5146.0,114200.43132243195
5148.0,50332.92686356463
5149.0,-10099.934872351492
5150.0,94689.00115703345
5151.0,58794.19984404386
5152.0,73170.24746825019
5153.0,42459.3868348597
5155.0,117072.46524898548
5156.0,45413.46253423005
5157.0,60747.33163343436
5158.0,78278.13038201266
5159.0,30461.68302478302
5165.0,61941.906581304145
5169.0,268275.6619762329
5172.0,69080.01428378318
5175.0,117994.11292329061
5176.0,102326.89179958777
5177.0,72114.64361091603
5179.0,103609.82535820357
5181.0,20714.293146137203
5182.0,122876.90885746061
5183.0,148124.45998203597
5188.0,60680.230304126926
5189.0,68781.20231134811
5193.0,82740.45463170708
5194.0,79733.56186865515
5195.0,19825.706587400156
5196.0,57111.922875411605
5197.0,106951.4157066261
5198.0,86490.88669033156
5201.0,138211.50018300675
5202.0,68981.37389451139
5207.0,105187.90612856793
5208.0,122052.23512773137
5209.0,129563.32292672427
5210.0,111683.94032873333
5212.0,137861.83627551195
5213.0,59119.76662629936
5214.0,106294.20457191436
5215.0,44038.638170101985
5217.0,1437754.5294464855
5220.0,30457.616810304593
5222.0,48242.70978417492
5224.0,143383.62409525615
5226.0,38721.25039268407
5227.0,53914.86658512557
5228.0,95086.6615827778
5229.0,61315.3559632704
5230.0,47720.43559378965
5231.0,34240.96802853337
5233.0,64799.706895427706
5237.0,55469.895392282
5238.0,65591.78309221551
5239.0,39820.79869896011
5240.0,68123.72397188326
5241.0,101537.0570458873
5243.0,149849.8916034238
5246.0,151130.2536412272
5247.0,56296.62730462148
5252.0,41772.41983038466
5254.0,80244.29482778112
5258.0,66740.85849594626
5260.0,72432.1633379473
5262.0,44593.690721330764
5266.0,144804.4223621607
5268.0,71582.31434674696
5269.0,68053.67706245906
5270.0,73702.89469236815
5271.0,70109.00506709317
5272.0,91663.02436752102
5273.0,41497.696054447275
5275.0,74876.4532644702
5276.0,24579.049091624627
5279.0,129532.11246389704
5280.0,47613.72477316058
5283.0,97991.58296867348
5284.0,108392.19909095718
5285.0,31013.802033372995
5287.0,42899.70806871844
5288.0,77249.75680997499
5290.0,68365.76372133387
5291.0,105789.41936249593
5293.0,64939.58365594047
5295.0,56528.64456249473
5296.0,77378.55890363411
5297.0,27299.12931579677
5301.0,42335.60850300531
5305.0,98000.91237672193
5306.0,37024.38497874255
5307.0,62959.53210824977
5308.0,99808.6189435057
5309.0,47057.978541836674
5313.0,58332.70121373142
5315.0,192522.1062535391
5320.0,29296.26856275372
5321.0,66745.72688899754
5322.0,28643.31971766066
5323.0,115270.74173764416
5324.0,40120.29205554421
5325.0,40383.50788544705
5332.0,56154.90649390519
5333.0,73152.61644866341
5334.0,41249.273333879406
5335.0,118394.2758670338
5337.0,78067.88811081144
5338.0,54470.258492939596
5340.0,51274.57333011205
5342.0,78297.6448645064
5343.0,67979.34639770119
5346.0,99336.3301592527
5347.0,124895.82476292089
5348.0,59954.59323481272
5350.0,92803.17807779492
5352.0,47888.85719147222
5354.0,36919.57688866166
5356.0,40622.178949269495
5357.0,103502.4651395528
5358.0,134774.4463500646
5363.0,71687.01036349028
5364.0,57932.94656115941
5366.0,55392.86538735854
5367.0,31894.61172040261
5371.0,138222.03628205278
5372.0,128831.16407056992
5374.0,65248.385843380835
5375.0,70547.18283251686
5380.0,57088.0001769083
5383.0,215191.05095541317
5384.0,98509.26961611444
5385.0,96739.2783335599
5387.0,79268.51641194403
5389.0,170910.18468639575
5390.0,31844.47857613304
5391.0,7735.417604495349
5392.0,64963.563349894204
5393.0,80542.03124099321
5395.0,89557.30791547676
5397.0,88285.28116617951
5398.0,42333.66441802615
5399.0,60995.97183813772
5400.0,105607.66551631784
5402.0,88650.62191862626
5404.0,164090.472940382
5406.0,139032.62140973436
5411.0,115017.41606386288
5416.0,66403.64754024956
5420.0,42134.714383403836
5421.0,33082.488073240806
5422.0,197838.77568576898
5427.0,121263.82968985947
5428.0,46427.115330149114
5429.0,46705.94906665277
5430.0,55030.858028988536
5431.0,65205.36189229454
5432.0,54067.717259331694
5433.0,70272.04798594625
5434.0,66210.30667698769
5437.0,29111.25973057763
5438.0,81696.96902069304
5439.0,77207.163632327
5443.0,137483.0305690969
5444.0,114874.24603330411
5445.0,18678.39399635959
5447.0,46444.564573562
5449.0,34478.82308064474
5455.0,99763.21403164482
5456.0,49793.16136896942
5458.0,53953.48778730897
5461.0,52156.78817770649
5462.0,71050.74792360142
5463.0,161761.8421749261
5465.0,62822.45818902426
5467.0,130430.78444702554
5468.0,70639.19481397604
5471.0,48436.7253268729
5475.0,76837.60947402722
5480.0,57715.41144347161
5482.0,87141.48091841636
5484.0,137876.56169251437
5485.0,52778.17854020779
5486.0,190954.45370853663
5487.0,40492.47854210594
5488.0,33834.35037846728
5492.0,89210.85206627527
5494.0,49794.48238877199
5498.0,89863.31897959726
5500.0,85451.75878286226
5510.0,64360.559808969476
5511.0,100386.63487526831
5512.0,79455.94448046718
5514.0,33301.788815945474
5516.0,59471.59777186087
5517.0,77335.95831304752
5518.0,189257.44520787886
5522.0,35098.64940609075
5523.0,137751.97669324538
5526.0,80281.17441567243
5529.0,66017.27594847238
5530.0,70763.55867806698
5532.0,130551.0347134111
5535.0,69467.08398962395
5536.0,56199.674379323034
5537.0,79569.4274141479
5538.0,36634.02176372832
5542.0,60268.34933036808
5543.0,135605.60362918617
5544.0,60825.27850056808
5545.0,34529.82877425645
5546.0,48803.736641203985
5547.0,168427.65863326623
5549.0,61797.21882296205
5550.0,103518.00752005167
5553.0,84900.88862056416
5557.0,44232.357688478136
5558.0,140607.5729623807
5559.0,52277.275820222785
5560.0,18138.58875616865
5561.0,56411.25500432664
5564.0,50780.147129327386
5565.0,74698.73708608815
5566.0,175333.14908529344
5567.0,63766.32172388698
5570.0,45836.90753453642
5575.0,132682.5538413185
5579.0,83801.88936622276
5580.0,40976.563930679564
5581.0,105724.84603545975
5583.0,52484.32124238841
5586.0,107816.64257197737
5588.0,115186.46468389798
5589.0,67672.6374695381
5590.0,51496.16616861982
5592.0,124707.1366401126
5600.0,84774.40538693212
5601.0,180458.00956529038
5602.0,28754.052481284387
5603.0,36808.679411547906
5604.0,92002.51331546062
5605.0,80423.3102972025
5606.0,136290.242925839
5611.0,62652.372551194814
5612.0,76489.2184661105
5614.0,106609.19052007812
5619.0,96043.69692458378
5620.0,166458.16045020107
5621.0,130942.57793446255
5624.0,24179.216236983884
5625.0,153216.22515539025
5626.0,83914.62606233977
5628.0,126816.24474486937
5629.0,67703.68079164729
5631.0,68623.39633676442
5632.0,58826.600345994644
5633.0,42979.31531912702
5634.0,61183.068663759914
5635.0,127183.16016335723
5637.0,57330.78051816739
5638.0,61076.60834423669
5639.0,72552.0944166247
5640.0,79807.44668373503
5642.0,223894.63191348853
5644.0,66888.57397525216
5647.0,128799.60734632058
5648.0,39443.84619306469
5653.0,133245.05073951877
5655.0,67816.69711861946
5656.0,152871.06114485985
5657.0,56189.59669955488
5659.0,113780.29177386223
5660.0,61602.47996785126
5661.0,53027.55724414767
5662.0,28661.33670326198
5664.0,92439.44951362835
5667.0,66381.5700824562
5668.0,474253.3957326901
5671.0,52550.26921413239
5672.0,83078.43172473287
5674.0,66426.0749270999
5675.0,88811.10105820908
5676.0,186549.49630041298
5679.0,76832.60994605997
5680.0,222579.83983103433
5681.0,82175.58635830681
5682.0,82559.79619519749
5683.0,139916.06564940632
5684.0,694783.4603903791
5686.0,87215.6560519564
5687.0,43521.58956629918
5690.0,450599.47185383784
5692.0,64090.75786575379
5695.0,60838.65801658926
5696.0,84457.35431998468
5701.0,55414.38198330166
5705.0,37707.13401059205
5706.0,59428.93995695246
5711.0,188480.25692579785
5713.0,91638.39528095824
5715.0,29795.683434414725
5718.0,64514.59538864424
5719.0,25011.92084190782
5720.0,32502.87568098503
5723.0,121102.13614279461
5725.0,137473.04600112914
5726.0,68765.24575010527
5727.0,28095.628877281655
5728.0,97906.55349980875
5730.0,89584.0123063714
5731.0,61411.362355895355
5732.0,88779.70507639956
5733.0,49375.370262174976
5734.0,134311.04025858466
5736.0,93993.15193067133
5737.0,27679.405153005373
5738.0,69099.9216897664
5740.0,196764.27619794387
5741.0,116792.57265770397
5748.0,166304.74546951277
5750.0,73099.40626808506
5751.0,59747.97624253233
5752.0,26753.760374433536
5754.0,61537.57137244767
5755.0,83536.4181151092
5756.0,78763.2938586727
5757.0,22180.851008436788
5762.0,85079.11263791351
5766.0,69571.1602874465
5767.0,231711.3452124284
5769.0,124732.00870357464
5771.0,212743.0270923214
5773.0,57610.98473314823
5774.0,116548.39135186328
5777.0,77729.55899010909
5778.0,112949.44166063177
5779.0,185390.01657774043
5781.0,63894.79571165
5782.0,163394.52441217014
5785.0,205164.68169759307
5790.0,84633.21454165454
5792.0,36905.43462123047
5793.0,57761.51843042137
5799.0,57627.99916140371
5803.0,55649.558563865125
5807.0,151468.32081860368
5809.0,173371.6904047844
5810.0,32732.750637125275
5811.0,144693.9003615081
5812.0,58447.64564910405
5814.0,131794.875719222
5815.0,53314.730421580985
5817.0,41632.60072201358
5820.0,66804.43409430778
5822.0,2869527.8241231637
5823.0,62446.34445512807
5825.0,111200.88360057582
5827.0,375505.6026838522
5828.0,38415.268684234725
5829.0,72997.08005439435
5830.0,50332.10557089123
5831.0,78778.23189485009
5834.0,56405.47729078392
5835.0,180546.59593144443
5837.0,87713.74272901128
5840.0,72426.59141661879
5841.0,186071.76765788248
5842.0,27026.586514798364
5843.0,74215.99238173316
5846.0,161079.55649444426
5847.0,78879.39852559073
5848.0,68061.72676028986
5850.0,85333.99337713381
5855.0,20045.51437590495
5857.0,156694.47721857723
5859.0,70208.27521186025
5860.0,79325.58266348577
5861.0,51395.37711230216
5862.0,71144.76438891489
5864.0,80101.48169802103
5865.0,42081.406901158465
5866.0,153697.61584925774
5867.0,37147.373570231946
5868.0,130785.11632302764
5869.0,73839.04945423058
5870.0,66634.96630226453
5874.0,208596.44693262034
5875.0,50276.43746733314
5876.0,33085.090837615295
5878.0,115960.41928644819
5879.0,112107.44808662537
5880.0,44823.20327717621
5881.0,67054.20578313005
5883.0,169390.828520465
5885.0,96190.88650855105
5886.0,94048.41306726196
5887.0,94974.66439894169
5891.0,126560.20720336444
5893.0,126856.28109307711
5894.0,73266.67682333433
5895.0,18746.350471833583
5896.0,123453.03458325253
5898.0,111341.27159453738
5901.0,49884.544359917454
5902.0,439235.3232057708
5903.0,123751.32445369352
5904.0,43784.96687784579
5910.0,76182.57366270086
5911.0,24397.942014873166
5912.0,48742.1201827446
5913.0,97054.0889259578
5915.0,89687.1451607233
5916.0,57333.40721073889
5917.0,29678.60705712843
5919.0,55074.781702232234
5920.0,112924.20265409407
5924.0,90140.67147701044
5926.0,90807.58156051693
5930.0,86929.70944125827
5931.0,25963.184030587137
5933.0,25912.08252915784
5935.0,72563.10488647308
5936.0,129878.98478923633
5938.0,26051.920353616213
5939.0,33953.76398006659
5940.0,107137.75137690057
5942.0,103712.19285659424
5943.0,92264.67109276599
5944.0,996952.4953283858
5947.0,52082.12143566915
5948.0,163318.36153945563
5949.0,276105.6978330202
5950.0,30598.655634911345
5952.0,55484.96378031109
5953.0,10820.895177936844
5954.0,103930.28828102077
5955.0,51722.51877105944
5956.0,71655.05829120883
5959.0,130104.12114133584
5961.0,33944.19335883763
5962.0,83624.84766317318
5964.0,173620.90925970298
5965.0,29497.01212164596
5966.0,195602.85449639912
5967.0,48168.70633012786
5969.0,100699.45219231829
5971.0,17478.266350621307
5973.0,138646.809055006
5974.0,157402.12262414346
5975.0,116503.43484590403
5979.0,87647.50442722932
5981.0,188675.09337783087
5982.0,171196.35163419228
5983.0,24609.221600497374
5984.0,120060.51057417362
5985.0,37073.53123839524
5986.0,111504.42241297886
5987.0,72537.48016563474
5988.0,69112.66146875088
5992.0,37021.09873571345
5993.0,48498.12197577074
5994.0,124622.2343928827
5995.0,67502.01615844009
5996.0,90516.40392746605
5997.0,74209.94450033527
5998.0,123550.53236964474
6000.0,112645.03701028059
6002.0,91494.41803063596
6003.0,84598.38671272446
6007.0,122304.62984851252
6008.0,61620.16352649255
6010.0,93917.9372378118
6011.0,42088.24446070024
6012.0,70982.06390232418
6016.0,35929.72982549839
6017.0,128317.09267764262
6020.0,48659.022409695535
6022.0,100542.38080945506
6024.0,113622.09162305217
6025.0,151069.4322496555
6026.0,58552.48882048586
6030.0,93377.93567399576
6031.0,77075.49920368122
6032.0,47421.99010208732
6033.0,169624.30684248632
6034.0,70479.72720689404
6035.0,131886.72113422063
6036.0,109834.75278168824
6037.0,60035.830527373895
6039.0,55777.913720413766
6041.0,70916.04195808293
6047.0,76628.85944318736
6050.0,80315.09242818493
6051.0,89732.11872385752
6052.0,52666.728933553066
6055.0,98320.17243873117
6056.0,65548.05346321927
6058.0,103846.62499199032
6059.0,23955.72056790907
6061.0,78636.06741166441
6064.0,60370.59294461243
6065.0,51292.312592785485
6066.0,48885.01047594045
6068.0,72602.05930414618
6069.0,93445.15842144714
6070.0,20963.076629753683
6072.0,70468.92280231683
6073.0,76333.07993625927
6075.0,185761.68359107675
6076.0,115041.99800343097
6077.0,46061.125259216344
6079.0,28179.27327862986
6080.0,77514.07094575577
6081.0,169313.62681504543
6083.0,85550.53861451913
6085.0,134427.7419129688
6088.0,60808.48311937093
6090.0,35973.15308267862
6091.0,-26207.634446323213
6092.0,56592.88399123377
6094.0,120347.71856942069
6095.0,39686.31155428748
6099.0,181100.7584516373
6105.0,157096.68440185807
6106.0,103766.60578045584
6108.0,40382.87647950247
6109.0,97964.82605049547
6110.0,138021.67083564965
6112.0,71656.52795343133
6113.0,66229.67026988327
6114.0,76871.51887024978
6115.0,60851.57133300258
6118.0,78531.88833115397
6121.0,65533.87301214261
6122.0,58575.343550375736
6124.0,74443.87357917777
6125.0,79475.44798638353
6126.0,75159.23821048468
6127.0,60166.29204838259
6128.0,174533.60145508102
6130.0,82978.85957331692
6131.0,170673.1141682668
6133.0,146866.7955255968
6134.0,32347.9234812939
6135.0,78273.45739851947
6136.0,74043.99572775404
6137.0,75531.41383595367
6138.0,145083.7350967723
6139.0,175354.82119219645
6140.0,24037.741008526187
6142.0,39313.052985709845
6147.0,15646.001316704383
6150.0,27472.80991711404
6152.0,49352.2925909605
6154.0,26436.210420554326
6156.0,63459.86819528647
6157.0,138931.55776595394
6158.0,59206.71936629082
6160.0,110931.15666214247
6161.0,83433.06339985254
6162.0,35577.2080496155
6167.0,169085.30155587793
6168.0,124994.68051462914
6169.0,82099.22257475926
6170.0,54238.8968822289
6171.0,58827.804989043776
6177.0,58699.74315867259
6183.0,99331.62134077589
6187.0,120130.10487323147
6189.0,97952.29935408384
6191.0,41164.7680599621
6192.0,43777.316264699555
6193.0,51102.52126336756
6195.0,80300.22845338356
6196.0,123525.93112148825
6197.0,39157.912182912325
6199.0,97880.53090491438
6205.0,40576.14374206092
6206.0,67324.57869547351
6207.0,37530.80337837102
6208.0,22687.869876577577
6209.0,32756.614172414775
6210.0,37044.68715245647
6211.0,51732.43747202148
6212.0,153490.80714791687
6213.0,55423.847311942176
6215.0,47377.68824653193
6216.0,14610.116412943027
6217.0,67688.92733595138
6219.0,89771.48235801862
6220.0,32149.87464869066
6221.0,85072.67475306286
6224.0,178166.78794422295
6225.0,564240.3457541645
6226.0,80736.1903063717
6227.0,144563.72462310895
6228.0,77219.29121511677
6230.0,69920.39627360791
6233.0,34023.82425745664
6234.0,24282.659089488723
6235.0,26462.900721454414
6236.0,50995.24723427018
6238.0,151629.6640015267
6241.0,48902.11387724041
6248.0,43549.05213794081
6251.0,54885.52984723021
6254.0,53901.809437116215
6257.0,50290.708376213166
6258.0,72663.50690336706
6259.0,96662.89522326543
6260.0,24272.920566337172
6263.0,73881.57284668305
6265.0,113564.8662732619
6266.0,53458.000530608195
6268.0,49139.3123374221
6272.0,91059.30178835339
6273.0,68349.47612707612
6275.0,1105356.9927369491
6276.0,51398.356371554255
6278.0,47485.668337993404
6281.0,101202.56132773633
6282.0,136338.1735058173
6283.0,100244.56666066754
6284.0,79451.64079739104
6286.0,80271.63944874694
6287.0,81339.50619278975
6288.0,47068.35346631115
6291.0,39986.0690882274
6292.0,51158.97800939107
6293.0,75158.72567990447
6294.0,59551.181456156984
6295.0,163243.15707539604
6297.0,855265.9676264146
6298.0,50910.11381144984
6299.0,57160.20168448004
6302.0,98113.78915115731
6303.0,30544.189879185746
6305.0,101037.12266941194
6307.0,283780.2040506615
6308.0,191184.86698577722
6312.0,57475.54190413586
6313.0,61343.749433637655
6314.0,89816.05194976843
6315.0,30056.88886265491
6322.0,132189.77091381937
6323.0,77804.12779033431
6325.0,73184.75753295397
6326.0,113023.58859239818
6331.0,38205.313043358496
6332.0,100985.31980539318
6333.0,28424.99003017858
6334.0,128946.27008237009
6335.0,69512.59836698706
6341.0,58883.367871686154
6344.0,132399.24666956736
6349.0,114867.5861397185
6350.0,64703.243996959936
6353.0,90825.64711282971
6354.0,84275.67187721288
6355.0,56382.50781340668
6357.0,105445.67667295728
6358.0,95250.21681486482
6359.0,93300.03565707126
6360.0,112883.38902601827
6361.0,65128.58607176942
6362.0,70362.34125972545
6363.0,166515.6036507591
6364.0,64952.096565051674
6366.0,68220.53798657603
6372.0,102024.4384175189
6374.0,55894.40591935863
6376.0,76419.27821617661
6378.0,66405.66135637485
6379.0,64745.06352024296
6380.0,73509.36186593336
6381.0,91448.8596816404
6383.0,59676.36021873537
6384.0,68542.64721486326
6385.0,109423.09169653432
6387.0,41649.06731385324
6388.0,96151.03922215875
6389.0,81102.44587028024
6393.0,98167.70289399038
6395.0,68526.30120988727
6397.0,60379.365007658846
6398.0,57537.50087387678
6401.0,53968.69899733421
6402.0,176276.75389102998
6405.0,125254.25159825514
6406.0,113791.18874566998
6408.0,33792.08679112379
6410.0,95304.45226294841
6411.0,27169.642390226196
6412.0,64267.95505300881
6414.0,70899.50695599419
6415.0,41497.481426072656
6417.0,51448.795424859345
6419.0,44573.742075997165
6420.0,26036.85498612328
6421.0,45793.03761486531
6423.0,77782.98790127589
6424.0,104626.31887063166
6425.0,63906.47313064134
6427.0,207190.57074432436
6431.0,74001.381777376
6433.0,46944.00177841441
6434.0,56483.74897724773
6435.0,30818.49974571116
6439.0,36778.946157717524
6442.0,132544.38851034077
6443.0,84349.97165800982
6444.0,138480.54474630745
6445.0,36723.7622037408
6446.0,121475.93164632577
6448.0,76207.46007421543
6449.0,173920.88760391244
6451.0,30487.76302839275
6453.0,39844.93770826509
6457.0,34667.187022674596
6459.0,142868.1371598514
6460.0,118810.00686897618
6461.0,26567.344835876545
6462.0,56128.513234251215
6463.0,125791.73661317735
6464.0,127516.089388114
6468.0,74546.81208743513
6469.0,49997.78949345556
6470.0,72716.65027161498
6473.0,230620.7924306678
6474.0,66370.93835551728
6480.0,19028.96441963456
6481.0,62613.86869260734
6483.0,70611.51940253325
6485.0,89825.13997396284
6486.0,33453.6017109625
6487.0,1425542.0246280218
6492.0,29429.5505859193
6493.0,144868.9321984105
6494.0,39092.82993966089
6496.0,127238.83508418663
6498.0,86448.3541022735
6500.0,61771.81304632582
6501.0,96521.52885819033
6502.0,155873.48051037206
6503.0,39058.90784695721
6504.0,23556.671178355857
6505.0,120879.709717411
6506.0,61664.94451895296
6507.0,40959.40056149264
6508.0,77629.63686771224
6509.0,39231.73176133742
6512.0,114490.19147002316
6514.0,48718.0896530109
6516.0,167331.33774622364
6518.0,55400.720838562374
6522.0,29798.96636779095
6523.0,39158.45678788908
6524.0,126537.08231816316
6526.0,90841.74624625583
6528.0,47457.391281647055
6531.0,84325.08547790271
6532.0,57248.62935599713
6533.0,63937.90023079957
6534.0,73850.84475984881
6535.0,33073.352722175914
6536.0,27287.51036949236
6537.0,119631.15291513926
6538.0,85072.63183139103
6540.0,71844.43952446646
6542.0,116936.62296408447
6543.0,53909.59805314871
6544.0,101481.81676826942
6545.0,71991.71930018967
6546.0,58758.90805037626
6548.0,44001.45222683937
6549.0,137640.3361128202
6550.0,74984.03992511694
6552.0,320716.417187831
6553.0,70981.37867593372
6555.0,33884.338732858596
6557.0,120150.83161450744
6558.0,124690.67863434643
6560.0,135726.23752176182
6561.0,62038.03748123119
6562.0,95689.5868357537
6566.0,272074.41372282687
6568.0,69084.65609064476
6571.0,71594.58053642388
6572.0,70030.32407699479
6573.0,82902.42381287753
6574.0,62179.44070227121
6576.0,47092.609614626475
6577.0,11769.585647594757
6580.0,50511.97073760939
6581.0,223667.45553805455
6583.0,72652.74958870688
6584.0,64438.0479321905
6585.0,113582.4656637836
6588.0,81721.32666046637
6591.0,72143.68507466877
6592.0,44361.11559997745
6593.0,173482.5702252195
6594.0,151522.59323475638
6595.0,44679.233952076676
6596.0,130387.9106126268
6597.0,30126.801407535546
6598.0,59591.4123388914
6601.0,102807.21415504327
6603.0,103422.36801921453
6605.0,43929.205834970795
6606.0,78638.15027387775
6608.0,125088.8420220844
6609.0,28662.54041318009
6612.0,78921.34309374951
6613.0,35289.409490326885
6614.0,71829.81844037303
6615.0,53990.923219008306
6617.0,161831.91075540232
6618.0,27347.232158863022
6620.0,106445.7279881076
6621.0,37972.82124668627
6622.0,178088.3283571975
6623.0,152305.91842286006
6624.0,91181.36403339746
6626.0,88174.80010173217
6629.0,28695.778013156792
6630.0,68553.47308466432
6631.0,86992.58682606809
6632.0,79314.41823367502
6633.0,169949.9779719872
6634.0,293423.9233491384
6635.0,209527.62278399995
6637.0,54274.613226904505
6638.0,100974.99012078307
6641.0,69899.01761736318
